"","program","description","costA","ward","year","cost","costB"
"203","Alley Resurfacing Menu ","N KILBOURN AVE & W PALMER ST&W DICKENS AVE & N KENNETH AVE","$42,823.44","26",2025,42823.44,NA
"204","Alley Resurfacing Menu ","N LAPORTE AVE & W PALMER ST&W DICKENS AVE & N LAVERGNE AVE","$41,665.83","26",2025,41665.83,NA
"205","Alley Resurfacing Menu ","N LATROBE AVE & W BELDEN AVE&W PALMER ST & N LARAMIE AVE","$25,616.51","26",2025,25616.51,NA
"206","Alley Resurfacing Menu ","$59,105.68","$59,105.68","26",2025,59105.68,NA
"207","Alley Resurfacing Menu ","N MOZART ST & W WABANSIA AVE&W BLOOMINGDALE AVE & N FRANCISCO AVE","$26,864.50","26",2025,26864.5,NA
"208","Alley Resurfacing Menu ","N SPAULDING AVE & W BEACH AVE&W HIRSCH ST & N HOMAN AVE","$43,332.14","26",2025,43332.14,NA
"209","Alley Resurfacing Menu ","N WASHTENAW AVE & W LE MOYNE ST&W HIRSCH ST & N FAIRFIELD AVE","$33,125.34","26",2025,33125.34,NA
"210","Alley Resurfacing Menu ","W CORTEZ ST & N SACRAMENTO AVE&N RICHMOND ST & W AUGUSTA BLVD","$19,590.92","26",2025,19590.92,NA
"211","Sidewalk Menu ","1020 N FRANCISCO AVE","$4,251.47","26",2025,4251.47,NA
"212","Sidewalk Menu ","1020 N MOZART ST","$5,571.02","26",2025,5571.02,NA
"213","Sidewalk Menu ","1113 N MOZART ST","$4,395.16","26",2025,4395.16,NA
"214","Sidewalk Menu ","1118 N CHRISTIANA AVE","$1,624.46","26",2025,1624.46,NA
"215","Sidewalk Menu ","1219 N CAMPBELL AVE","$6,088.66","26",2025,6088.66,NA
"216","Sidewalk Menu ","1223 N CAMPBELL AVE","$6,396.50","26",2025,6396.5,NA
"217","Sidewalk Menu ","1249 N ARTESIAN AVE","$4,448.35","26",2025,4448.35,NA
"218","Sidewalk Menu ","1317 N ROCKWELL ST","$3,824.30","26",2025,3824.3,NA
"219","Sidewalk Menu ","1329 N LAWNDALE AVE","$5,887.44","26",2025,5887.44,NA
"220","Sidewalk Menu ","1411 N CALIFORNIA AVE","$1,928.56","26",2025,1928.56,NA
"221","Sidewalk Menu ","1412 N KEDZIE AVE","$5,924.45","26",2025,5924.45,NA
"222","Sidewalk Menu ","1438 N LAWNDALE AVE","$1,831.45","26",2025,1831.45,NA
"223","Sidewalk Menu ","1508 N KEDZIE AVE","$6,327.30","26",2025,6327.3,NA
"224","Sidewalk Menu ","1650 N RICHMOND ST","$9,068.61","26",2025,9068.61,NA
"225","Sidewalk Menu ","1652 N ROCKWELL ST","$10,234.51","26",2025,10234.51,NA
"226","Sidewalk Menu ","1808 N KEYSTONE AVE","$5,630.31","26",2025,5630.31,NA
"227","Sidewalk Menu ","1828 N DRAKE AVE","$3,320.88","26",2025,3320.88,NA
"228","Sidewalk Menu ","1907 N KILBOURN AVE","$2,675.99","26",2025,2675.99,NA
"229","Sidewalk Menu ","1927 N KILBOURN AVE","$8,013.19","26",2025,8013.19,NA
"230","Sidewalk Menu ","1941 N KEDVALE AVE","$6,377.59","26",2025,6377.59,NA
"231","Sidewalk Menu ","2014 N KILBOURN AVE","$6,478.09","26",2025,6478.09,NA
"232","Sidewalk Menu ","2027 N KEYSTONE AVE","$6,287.41","26",2025,6287.41,NA
"233","Sidewalk Menu ","2039 N KEYSTONE AVE","$6,408.50","26",2025,6408.5,NA
"234","Sidewalk Menu ","2124 N LEAMINGTON AVE","$3,846.43","26",2025,3846.43,NA
"235","Sidewalk Menu ","2230 N KILPATRICK AVE","$6,506.15","26",2025,6506.15,NA
"236","Sidewalk Menu ","2235 N KILPATRICK AVE","$9,654.57","26",2025,9654.57,NA
"237","Sidewalk Menu ","2835 W DIVISION ST","$9,183.52","26",2025,9183.52,NA
"238","Sidewalk Menu ","3234 W LE MOYNE ST","$5,375.36","26",2025,5375.36,NA
"239","Sidewalk Menu ","3432 W PIERCE AVE","$1,677.96","26",2025,1677.96,NA
"240","Sidewalk Menu ","4610 W MCLEAN AVE","$1,854.03","26",2025,1854.03,NA
"241","Sidewalk Menu ","4648 W MCLEAN AVE","$12,229.07","26",2025,12229.07,NA
"242","Street Resurfacing Menu ","ON N KILBOURN AVE FROM 1800 N TO W CORTLAND ST (1900 N)","$24,947.69","26",2025,24947.69,NA
"243","Street Resurfacing Menu ","ON N LECLAIRE AVE FROM W PALMER ST (2200 N) TO W BELDEN AVE (2300 N)","$64,624.10","26",2025,64624.1,NA
"244","Street Traffic Circle Menu ","N FRANCISCO AVE & W WABANSIA AVE","$22,109.18","26",2025,22109.18,NA
"245","Street Traffic Circle Menu ","W HIRSCH ST & N LAWNDALE AVE","$19,310.11","26",2025,19310.11,NA
"246","Street Traffic Circle Menu ","W HIRSCH ST & N ST LOUIS AVE","$21,000.00","26",2025,21000,NA
"247","Street Traffic Circle Menu ","W LE MOYNE ST & N HAMLIN AVE","$21,000.00","26",2025,21000,NA
"248","Viaduct Improvement Menu ","W HIRSCH ST & N MONTICELLO AVE","$6,733.80","26",2025,6733.8,NA
"249","Alley Resurfacing Menu ","W GLADYS AVE & S CALIFORNIA AVE&S WASHTENAW AVE & W VAN BUREN ST","$35,858.86","27",2025,35858.86,NA
"250","Miscellaneous CDOT Projects ","100 N HERMITAGE AVE","$660.00","27",2025,660,NA
"251","Miscellaneous CDOT Projects ","2700 W MONROE ST","$660.00","27",2025,660,NA
"252","Street Bump Outs Menu ","W WASHINGTON BLVD & N DAMEN AVE","$2,361.51","27",2025,2361.51,NA
"253","Street Light Upgrade Menu ","731 N SPAULDING AVE","$500.00","27",2025,500,NA
"254","Miscellaneous CDOT Projects ","1101 S DESPLAINES ST","$660.00","28",2025,660,NA
"255","Sidewalk Menu ","440 N KILBOURN AVE","$42,000.00","28",2025,42000,NA
"256","Street Cul-de-Sac Menu ","2440 W WASHBURNE AVE","$36,660.41","28",2025,36660.41,NA
"257","Street Speed Hump Menu ","ON W POLK ST FROM S OAKLEY BLVD (2300 W) TO S WESTERN AVE (2400 W)","$1,632.92","28",2025,1632.92,NA
"258","Alley Speed Hump Menu ","852 N WALLER AVE","$725.00","29",2025,725,NA
"259","Sidewalk Menu ","5837-5839 W ARTHINGTON ST","$26,311.10","29",2025,26311.1,NA
"260","Street Resurfacing Menu ","ON N MASON AVE FROM W HIRSCH ST (1400 N) TO W LE MOYNE ST (1500 N)","$52,993.90","29",2025,52993.9,NA
"261","Street Resurfacing Menu ","ON N MASON AVE FROM W MADISON ST (0 S) TO W WASHINGTON BLVD (100 N)","$9,684.86","29",2025,9684.86,NA
"262","Street Resurfacing Menu ","ON N MASON AVE FROM W WASHINGTON BLVD (100 N) TO W FULTON ST (300 N)","$61,771.06","29",2025,61771.06,NA
"263","Street Resurfacing Menu ","ON N MENARD AVE FROM W AUGUSTA BLVD (1000 N) TO W THOMAS ST (1100 N)","$55,706.99","29",2025,55706.99,NA
"264","Street Resurfacing Menu ","ON N MENARD AVE FROM W LE MOYNE ST (1500 N) TO W NORTH AVE (1600 N)","$41,367.47","29",2025,41367.47,NA
"265","Street Resurfacing Menu ","ON N MONITOR AVE FROM W AUGUSTA BLVD (1000 N) TO W DIVISION ST (1200 N)","$101,605.27","29",2025,101605.27,NA
"266","Street Resurfacing Menu ","ON N MOODY AVE FROM W WABANSIA AVE (1700 N) TO W BLOOMINGDALE AVE (1800 N)","$55,342.66","29",2025,55342.66,NA
"267","Street Resurfacing Menu ","ON N NATOMA AVE FROM W BLOOMINGDALE AVE (1800 N) TO W CORTLAND ST (1900 N)","$66,211.86","29",2025,66211.86,NA
"268","Street Resurfacing Menu ","ON N OKETO AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE (3200 N)","$56,779.64","29",2025,56779.64,NA
"269","Street Resurfacing Menu ","ON W CONGRESS PKWY FROM S LAVERGNE AVE (5000 W) TO S LEAMINGTON AVE (5100 W)","$105,439.45","29",2025,105439.45,NA
"270","Street Resurfacing Menu ","ON W OHIO ST FROM N MAYFIELD AVE (5900 W) TO N AUSTIN BLVD (6000 W)","$58,630.92","29",2025,58630.92,NA
"271","Street Resurfacing Menu ","ON W SUPERIOR ST FROM N AUSTIN BLVD (6000 W) TO N MAYFIELD AVE (5900 W)","$22,636.17","29",2025,22636.17,NA
"272","Street Speed Hump Menu ","ON N NORDICA AVE FROM W ALTGELD ST (2500 N) TO W WRIGHTWOOD AVE (2600 N)","$4,880.00","29",2025,4880,NA
"273","Street Speed Hump Menu ","ON S LAVERGNE AVE FROM W CONGRESS PKWY (500 S) TO W HARRISON ST (600 S)","$2,440.00","29",2025,2440,NA
"274","Alley Apron Menu ","2951 N LONG AVE","$16,423.46","31",2025,16423.46,NA
"275","Alley Resurfacing Menu ","$4,761.23","$4,761.23","31",2025,4761.23,NA
"276","Alley Resurfacing Menu ","2800 N LONG AVE; N LONG AVE & W DIVERSEY AVE&W GEORGE ST & N LOTUS AVE","$40,104.20","31",2025,40104.2,NA
"277","Alley Resurfacing Menu ","$46,655.10","$46,655.10","31",2025,46655.1,NA
"278","Sidewalk Menu ","$107,161.38","$107,161.38","31",2025,107161.38,NA
"279","Sidewalk Menu ","$198,511.25","$198,511.25","31",2025,198511.25,NA
"280","Sidewalk Menu ","3111 N KOSTNER AVE","$5,715.44","31",2025,5715.44,NA
"281","Street Resurfacing Menu ","ON N KILBOURN AVE FROM W BELDEN AVE (2300 N) TO W FULLERTON AVE (2400 N)","$66,203.83","31",2025,66203.83,NA
"282","Street Resurfacing Menu ","ON N KNOX AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE (3200 N)","$52,817.74","31",2025,52817.74,NA
"283","Street Resurfacing Menu ","ON N LOREL AVE FROM W FULLERTON AVE (2400 N) TO W ALTGELD ST (2500 N)","$48,231.62","31",2025,48231.62,NA
"284","Street Resurfacing Menu ","ON W BELDEN AVE FROM N KOSTNER AVE (4400 W) TO N KENNETH AVE (4430 W)","$39,592.99","31",2025,39592.99,NA
"285","Street Resurfacing Menu ","ON W DEMING PL FROM N LAVERGNE AVE (5000 W) TO N LECLAIRE AVE (5100 W)","$56,131.32","31",2025,56131.32,NA
"286","Street Speed Hump Menu ","$4,880.00","$4,880.00","31",2025,4880,NA
"287","Street Speed Hump Menu ","$2,440.00","$2,440.00","31",2025,2440,NA
"288","Street Speed Hump Menu ","$2,440.00","$2,440.00","31",2025,2440,NA
"289","Street Speed Hump Menu ","$4,880.00","$4,880.00","31",2025,4880,NA
"290","Street Speed Hump Menu ","$4,880.00","$4,880.00","31",2025,4880,NA
"291","Street Speed Hump Menu ","$4,880.00","$4,880.00","31",2025,4880,NA
"292","Street Speed Hump Menu ","$4,880.00","$4,880.00","31",2025,4880,NA
"293","Street Speed Hump Menu ","$4,880.00","$4,880.00","31",2025,4880,NA
"294","Street Speed Hump Menu ","ON N LAMON AVE FROM W DIVERSEY AVE (2800 N) TO W ROSCOE ST (3400 N)","$21,960.00","31",2025,21960,NA
"295","Street Speed Hump Menu ","ON W DRUMMOND PL FROM N LAVERGNE AVE (5000 W) TO N LARAMIE AVE (5200 W)","$4,880.00","31",2025,4880,NA
"296","Street Speed Hump Menu ","ON W GEORGE ST FROM N KILDARE AVE (4310 W) TO N KOSTNER AVE (4400 W)","$4,880.00","31",2025,4880,NA
"297","Street Speed Hump Menu ","ON W MEDILL AVE FROM N CICERO AVE (4800 W) TO N LAMON AVE (4900 W)","$4,880.00","31",2025,4880,NA
"298","Street Speed Hump Menu ","ON W NEWPORT AVE FROM N CICERO AVE (4800 W) TO N LAVERGNE AVE (5000 W)","$12,200.00","31",2025,12200,NA
"299","Street Speed Hump Menu ","ON W PARKER AVE FROM N CICERO AVE (4800 W) TO N LAMON AVE (4900 W)","$4,880.00","31",2025,4880,NA
"300","Arterial Street Bump Outs Menu ","$132,531.97","$132,531.97","32",2025,132531.97,NA
"301","Pavement Markings Menu ","1901 N DAMEN AVE","$3,100.00","32",2025,3100,NA
"302","Sidewalk Menu ","N LAKEWOOD AVE & W WRIGHTWOOD AVE","$30,000.00","32",2025,30000,NA
"303","Street Speed Hump Menu ","$2,440.00","$2,440.00","32",2025,2440,NA
"304","Arterial Street Bump Outs Menu ","S JEFFERSON ST & W TILDEN ST","$91,257.62","34",2025,91257.62,NA
"305","Arterial Street Bump Outs Menu ","W VAN BUREN ST & S ABERDEEN ST","$39,599.33","34",2025,39599.33,NA
"306","Pavement Markings Menu ","ON S JEFFERSON ST FROM W VAN BUREN ST (400 S) TO W POLK ST (800 S)","$5,000.00","34",2025,5000,NA
"307","Street Bump Outs Menu ","S FINANCIAL PL & W POLK ST; S LA SALLE ST & W POLK ST","$30,810.24","34",2025,30810.24,NA
"308","Street Bump Outs Menu ","W MONROE ST & S GREEN ST","$20,000.00","34",2025,20000,NA
"309","Street Bump Outs Menu ","W MONROE ST & S LAFLIN ST","$1,975.12","34",2025,1975.12,NA
"310","Street Speed Hump Menu ","ON S GREEN ST FROM W JACKSON BLVD (300 S) TO W VAN BUREN ST (400 S)","$2,440.00","34",2025,2440,NA
"311","Alley Speed Hump Menu ","N MILWAUKEE AVE & N SAWYER AVE; W DIVERSEY AVE & N SPAULDING AVE","$2,175.00","35",2025,2175,NA
"312","Arterial Street Bump Outs Menu ","ON N CENTRAL PARK AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE (3200 N)","$59,327.06","35",2025,59327.06,NA
"313","Logan Square Skate Park","W LOGAN BLVD & N KENNEDY WESTERN AV ER","$50,000.00","35",2025,50000,NA
"314","Miscellaneous CDOT Projects ","2559 N KIMBALL AVE","$660.00","35",2025,660,NA
"315","Miscellaneous CDOT Projects ","2934 N MILWAUKEE AVE","$101.00","35",2025,101,NA
"316","Pavement Markings Menu ","N ELSTON AVE & N CENTRAL PARK AVE","$5,000.00","35",2025,5000,NA
"317","Sidewalk Menu ","2628 N SPRINGFIELD AVE","$1,058.60","35",2025,1058.6,NA
"318","Sidewalk Menu ","$2,035.80","$2,035.80","35",2025,2035.8,NA
"319","Street Bump Outs Menu ","N DRAKE AVE & W MELROSE ST","$10,000.00","35",2025,10000,NA
"320","Street Bump Outs Menu ","N DRAKE AVE & W SCHOOL ST","$12,000.00","35",2025,12000,NA
"321","Street Resurfacing Menu ","ON N DRAKE AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N)","$49,315.76","35",2025,49315.76,NA
"322","Street Speed Hump Menu ","ON N FAIRFIELD AVE FROM W GEORGE ST (2900 N) TO W WELLINGTON AVE (3000 N)","$4,880.00","35",2025,4880,NA
"323","Alley Apron Menu ","6520 W GEORGE ST; 6517 W GEORGE ST","$17,760.28","36",2025,17760.28,NA
"324","Alley Resurfacing Menu ","$28,014.63","$28,014.63","36",2025,28014.63,NA
"325","Alley Resurfacing Menu ","$56,279.44","$56,279.44","36",2025,56279.44,NA
"326","Curb & Gutter Menu ","2846 N NATOMA AVE","$17,946.30","36",2025,17946.3,NA
"327","Sidewalk Menu ","2316 W HURON ST","$6,713.88","36",2025,6713.88,NA
"328","Sidewalk Menu ","3120-3124 N NEW ENGLAND AVE","$483.43","36",2025,483.43,NA
"329","Sidewalk Menu ","3142 N RUTHERFORD AVE","$9,377.80","36",2025,9377.8,NA
"330","Street Resurfacing Menu ","ON W OHIO ST FROM N DAMEN AVE (2000 W) TO N HOYNE AVE (2100 W)","$71,695.49","36",2025,71695.49,NA
"331","Street Resurfacing Menu ","ON W OHIO ST FROM N OAKLEY BLVD (2300 W) TO N WESTERN AVE (2400 W)","$59,816.96","36",2025,59816.96,NA
"332","Alley Resurfacing Menu ","N KEDVALE AVE & W DIVISION ST&W THOMAS ST & N KEELER AVE; 1118 N KEDVALE AVE","$35,184.16","37",2025,35184.16,NA
"333","Street Resurfacing Menu ","ON N KEELER AVE FROM W THOMAS ST (1100 N) TO W POTOMAC AVE (1300 N)","$148,993.80","37",2025,148993.8,NA
"334","Street Resurfacing Menu ","$59,572.77","$59,572.77","37",2025,59572.77,NA
"335","Street Speed Hump Menu ","ON W IOWA ST FROM N KARLOV AVE (4100 W) TO N KEELER AVE (4200 W)","$4,880.00","37",2025,4880,NA
"336","Street Light Upgrade Menu ","5942 N KIMBALL AVE","$500.00","39",2025,500,NA
"337","Street Resurfacing Menu ","ON N LENOX AVE FROM N HIAWATHA AVE (6300 N) TO W DEVON AVE (6400 N)","$29,050.74","39",2025,29050.74,NA
"338","Alley Speed Hump Menu ","$725.00","$725.00","40",2025,725,NA
"339","Concrete Alley Menu ","W LAWRENCE AVE & N ROCKWELL ST&N TALMAN AVE & W LELAND AVE","$147,706.97","40",2025,147706.97,NA
"340","In-Road State Law Stop For Pedestrians Signs","W DEVON AVE & N HERMITAGE AVE","$350.00","40",2025,350,NA
"341","In-Road State Law Stop For Pedestrians Signs","W DEVON AVE & N RAVENSWOOD AVE","$350.00","40",2025,350,NA
"342","In-Road State Law Stop For Pedestrians Signs","W BERWYN AVE & N WESTERN AVE","$207,867.42","40",2025,207867.42,NA
"343","Miscellaneous CDOT Projects ","$54,400.00","$54,400.00","40",2025,54400,NA
"344","Miscellaneous CDOT Projects ","W FOSTER AVE & N PAULINA ST","$70,000.00","40",2025,70000,NA
"345","Pavement Markings Menu ","N CALIFORNIA AVE & W WINNEMAC AVE","$1,000.00","40",2025,1000,NA
"346","Pavement Markings Menu ","ON W FOSTER AVE FROM N RAVENSWOOD AVE (1800 W) TO N DAMEN AVE (2000 W)","$3,750.00","40",2025,3750,NA
"347","Sidewalk Menu ","ON N RAVENSWOOD AVE FROM W GRANVILLE AVE (6199 N) TO W THOME AVE (6300 N)","$18,615.20","40",2025,18615.2,NA
"348","Speed Indicator Signs ","W DEVON AVE & N RAVENSWOOD AVE","$38,000.00","40",2025,38000,NA
"349","Street Bump Outs Menu ","N HOYNE AVE & W ARGYLE ST","$20,000.00","40",2025,20000,NA
"350","Street Bump Outs Menu ","N RAVENSWOOD AVE & W DEVON AVE","$20,000.00","40",2025,20000,NA
"351","Street Bump Outs Menu ","N WASHTENAW AVE & W LELAND AVE","$48,000.00","40",2025,48000,NA
"352","Street Speed Hump Menu ","ON N MANOR AVE FROM W MONTROSE AVE (4400 N) TO W SUNNYSIDE AVE (4500 N)","$4,880.00","40",2025,4880,NA
"353","Street Speed Hump Menu ","$2,440.00","$2,440.00","40",2025,2440,NA
"354","Street Resurfacing Menu ","ON W BERWYN AVE FROM N NORDICA AVE (7000 W) TO N MONT CLARE AVE (7100 W)","$39,834.05","41",2025,39834.05,NA
"355","Street Speed Hump Menu ","$647.57","$647.57","41",2025,647.57,NA
"356","Arterial Street Bump Outs Menu ","N HALSTED ST & W DICKENS AVE","$120,000.00","43",2025,120000,NA
"357","Arterial Street Bump Outs Menu ","N SHEFFIELD AVE & W MONTANA ST","$3,710.45","43",2025,3710.45,NA
"358","Miscellaneous CDOT Projects ","2400 N LINCOLN AVE","$660.00","43",2025,660,NA
"359","Pavement Markings Menu ","ON N SHEFFIELD AVE FROM 2720 N TO N LINCOLN AVE (2600 N)","$3,000.00","43",2025,3000,NA
"360","Sidewalk Menu ","2121-2127 N BISSELL ST","$10,630.31","43",2025,10630.31,NA
"361","Street Bump Outs Menu ","N SHEFFIELD AVE & W SCHUBERT AVE","$32,000.00","43",2025,32000,NA
"362","Street Bump Outs Menu ","W BELDEN AVE & N COMMONWEALTH AVE","$24,000.00","43",2025,24000,NA
"363","Street Resurfacing Menu ","ON W GUNNISON ST FROM N MASON AVE (5930 W) TO N AUSTIN AVE (5999 W)","$33,328.31","45",2025,33328.31,NA
"364","Street Speed Hump Menu ","ON N NORTHWEST HWY FROM N LONG AVE (5000 N) TO W CARMEN AVE (5099 N)","$75.00","45",2025,75,NA
"365","Street Speed Hump Menu ","ON W BYRON ST FROM N KILPATRICK AVE (4700 W) TO N CICERO AVE (4800 W)","$4,880.00","45",2025,4880,NA
"366","Sidewalk Menu ","4840 N SHERIDAN RD; 4835 N SHERIDAN RD; 4878 N SHERIDAN RD; 4855 N SHERIDAN RD","$84,261.68","46",2025,84261.68,NA
"367","Sidewalk Menu ","4857 N KENMORE AVE; 4883 N KENMORE AVE; 4827 N KENMORE AVE; 4869 N KENMORE AVE","$26,139.41","46",2025,26139.41,NA
"368","Street Speed Hump Menu ","ON W SUNNYSIDE AVE FROM N CLARENDON AVE (800 W) TO N HAZEL ST (900 W)","$4,880.00","46",2025,4880,NA
"369","Left-Turn Arrow Menu ","N WESTERN AVE & W WILSON AVE","$131,116.08","47",2025,131116.08,NA
"370","Miscellaneous CDOT Projects ","ON N RAVENSWOOD AVE W FROM W SUNNYSIDE AVE (4500 N) TO W WILSON AVE (4600 N)","$30,556.93","47",2025,30556.93,NA
"371","Street Resurfacing Menu ","ON N RAVENSWOOD AVE FROM W SUNNYSIDE AVE (4500 N) TO W WILSON AVE (4600 N)","$47,033.92","47",2025,47033.92,NA
"372","Street Resurfacing Menu ","ON N WOLCOTT AVE FROM W AINSLIE ST (4900 N) TO W ARGYLE ST (5000 N)","$47,983.09","47",2025,47983.09,NA
"373","Street Resurfacing Menu ","ON W WARNER AVE FROM N SOUTHPORT AVE (1400 W) TO N GREENVIEW AVE (1500 W)","$17,829.82","47",2025,17829.82,NA
"374","Street Resurfacing Menu ","ON W WINNEMAC AVE FROM N BROADWAY (1200 W) TO N GLENWOOD AVE (1400 W)","$124,405.62","47",2025,124405.62,NA
"375","Alley Apron Menu ","1058 W BALMORAL AVE","$10,693.05","48",2025,10693.05,NA
"376","Alley Apron Menu ","5863 N GLENWOOD AVE","$11,426.25","48",2025,11426.25,NA
"377","Arterial Street Bump Outs Menu ","W FOSTER AVE & N WAYNE AVE","$60,000.00","48",2025,60000,NA
"378","Miscellaneous CDOT Projects ","N BROADWAY & W HOLLYWOOD AVE; N BROADWAY & W THORNDALE AVE","$12,000.00","48",2025,12000,NA
"379","Miscellaneous CDOT Projects ","ON N CLARK ST FROM W FOSTER AVE (5200 N) TO W EDGEWATER AVE (5800 N)","$9,246.79","48",2025,9246.79,NA
"380","Miscellaneous CDOT Projects ","ON W ARGYLE ST FROM N SHERIDAN RD (1000 W) TO N BROADWAY (1200 W)","$52,928.78","48",2025,52928.78,NA
"381","Pavement Markings Menu ","N SHERIDAN RD & W CATALPA AVE","$2,000.00","48",2025,2000,NA
"382","Pavement Markings Menu ","ON W FOSTER AVE FROM N BROADWAY (1199 W) TO N CLARK ST (1500 W)","$3,400.00","48",2025,3400,NA
"383","Sidewalk Menu ","1126 W ARGYLE ST","$1,561.68","48",2025,1561.68,NA
"384","Sidewalk Menu ","1436 W GRANVILLE AVE","$9,522.10","48",2025,9522.1,NA
"385","Sidewalk Menu ","1439 W GREGORY ST","$5,573.16","48",2025,5573.16,NA
"386","Sidewalk Menu ","5300 N SHERIDAN RD; 1018 W BERWYN AVE","$6,671.54","48",2025,6671.54,NA
"387","Sidewalk Menu ","5509 N KENMORE AVE","$3,081.16","48",2025,3081.16,NA
"388","Sidewalk Menu ","5517 N KENMORE AVE","$26,715.01","48",2025,26715.01,NA
"389","Sidewalk Menu ","5609 N BROADWAY","$3,079.47","48",2025,3079.47,NA
"390","Street Bump Outs Menu ","W ELMDALE AVE & N MAGNOLIA AVE","$17,437.43","48",2025,17437.43,NA
"391","Street Resurfacing Menu ","ON N GLENWOOD AVE FROM W ARDMORE AVE (5850 N) TO W ROSEDALE AVE (5900 N)","$35,081.49","48",2025,35081.49,NA
"392","Street Resurfacing Menu ","ON N GLENWOOD AVE FROM W GLENLAKE AVE (6100 N) TO W HOOD AVE (6130 N)","$32,181.65","48",2025,32181.65,NA
"393","Street Resurfacing Menu ","ON N GLENWOOD AVE FROM W ROSEMONT AVE (6300 N) TO W DEVON AVE (6400 N)","$94,933.83","48",2025,94933.83,NA
"394","Street Resurfacing Menu ","ON W ARDMORE AVE FROM N SHERIDAN RD (1000 W) TO N WINTHROP AVE (1100 W)","$75,361.03","48",2025,75361.03,NA
"395","Curb & Gutter Menu ","N SHERIDAN RD & W NORTH SHORE AVE","$22,934.38","49",2025,22934.38,NA
"396","Street Speed Hump Menu ","ON W ARTHUR AVE FROM N BOSWORTH AVE (1530 W) TO N ASHLAND AVE (1600 W)","$2,440.00","49",2025,2440,NA
"397","Alley Speed Hump Menu ","N CENTRAL PARK AVE & W DEVON AVE&W ROSEMONT AVE & N DRAKE AVE","$1,450.00","50",2025,1450,NA
"398","Pavement Markings Menu ","W TOUHY AVE & N ALBANY AVE","$18,200.00","50",2025,18200,NA
"399","Street Light Upgrade Menu ","6336 N LINCOLN AVE","$1,000.00","50",2025,1000,NA
"400","Street Light Upgrade Menu ","6504 N ROCKWELL ST","$500.00","50",2025,500,NA
"401","Street Resurfacing Menu ","ON W JARLATH ST FROM 2835 W TO N CALIFORNIA AVE (2800 W)","$34,350.62","50",2025,34350.62,NA
